0.0,11.25,22.5,33.75,45.0,56.25,67.5,78.75,90.0,101.25,112.5,123.75,135.0,146.25,157.5,168.75,180.0,191.25,202.5,213.75,225.0,236.25,247.5,258.75,270.0,281.25,292.5,303.75,315.0,326.25,337.5,348.75,shape,position,sensor_rotation,angle
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,92,92,92,92,92,92,92,92,92,92,cylinder,5,0,11.25
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,92,92,92,92,92,92,92,92,92,92,cylinder,5,0,11.25
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,92,92,92,92,92,92,92,92,92,92,92,cylinder,5,0,11.25
92,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,92,92,92,92,92,92,92,92,92,92,92,cylinder,5,0,11.25
92,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,92,92,92,92,92,92,92,92,92,92,92,cylinder,5,0,11.25
92,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,92,92,92,92,92,93,92,92,92,92,92,cylinder,5,0,11.25
93,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,92,92,92,92,92,92,92,92,92,92,cylinder,5,0,11.25
92,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,92,92,93,92,92,92,92,92,92,92,cylinder,5,0,11.25
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,92,92,92,92,92,92,92,92,92,92,cylinder,5,0,11.25
92,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,92,93,92,92,92,92,92,92,92,92,cylinder,5,0,11.25
92,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,92,92,92,92,92,92,92,92,92,92,cylinder,5,0,11.25
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,92,92,92,92,92,92,92,92,92,92,cylinder,5,0,11.25
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,92,92,92,92,92,92,92,92,92,92,cylinder,5,0,11.25
92,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,92,92,92,92,92,92,92,92,92,92,cylinder,5,0,11.25
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,92,92,92,92,92,92,92,92,92,92,cylinder,5,0,11.25
